-6.28,1
-6.27,0
-6.26,0
-6.25,0
-6.24,0
-6.23,0
-6.22,0
-6.21,0
-6.2,0
-6.19,0
-6.18,0
-6.17,0
-6.16,0
-6.15,0
-6.14,0
-6.13,0
-6.12,0
-6.11,0
-6.1,0
-6.09,0
-6.08,0
-6.07,0
-6.06,0
-6.05,0
-6.04,0
-6.03,0
-6.02,0
-6.01,0
-6,0
-5.99,0
-5.98,0
-5.97,0
-5.96,0
-5.95,0
-5.94,0
-5.93,0
-5.92,0
-5.91,0
-5.9,0
-5.89,0
-5.88,0
-5.87,0
-5.86,0
-5.85,0
-5.84,0
-5.83,0
-5.82,0
-5.81,0
-5.8,0
-5.79,0
-5.78,0
-5.77,0
-5.76,0
-5.75,0
-5.74,0
-5.73,0
-5.72,0
-5.71,0
-5.7,0
-5.69,0
-5.68,1
-5.67,0
-5.66,0
-5.65,0
-5.64,0
-5.63,0
-5.62,0
-5.61,0
-5.6,0
-5.59,0
-5.58,0
-5.57,0
-5.56,0
-5.55,0
-5.54,0
-5.53,0
-5.52,0
-5.51,0
-5.5,0
-5.49,1
-5.48,0
-5.47,0
-5.46,0
-5.45,0
-5.44,0
-5.43,2
-5.42,0
-5.41,0
-5.4,0
-5.39,0
-5.38,0
-5.37,0
-5.36,0
-5.35,0
-5.34,0
-5.33,0
-5.32,0
-5.31,0
-5.3,0
-5.29,0
-5.28,0
-5.27,0
-5.26,0
-5.25,1
-5.24,2
-5.23,2
-5.22,0
-5.21,1
-5.2,0
-5.19,0
-5.18,0
-5.17,0
-5.16,1
-5.15,3
-5.14,2
-5.13,1
-5.12,0
-5.11,0
-5.1,0
-5.09,0
-5.08,0
-5.07,1
-5.06,1
-5.05,2
-5.04,1
-5.03,2
-5.02,1
-5.01,3
-5,1
-4.99,1
-4.98,2
-4.97,2
-4.96,1
-4.95,4
-4.94,1
-4.93,1
-4.92,3
-4.91,2
-4.9,1
-4.89,2
-4.88,4
-4.87,2
-4.86,3
-4.85,3
-4.84,2
-4.83,3
-4.82,3
-4.81,4
-4.8,8
-4.79,2
-4.78,7
-4.77,4
-4.76,1
-4.75,3
-4.74,6
-4.73,3
-4.72,3
-4.71,6
-4.7,10
-4.69,9
-4.68,7
-4.67,8
-4.66,14
-4.65,7
-4.64,10
-4.63,10
-4.62,12
-4.61,6
-4.6,6
-4.59,8
-4.58,6
-4.57,16
-4.56,12
-4.55,15
-4.54,18
-4.53,7
-4.52,16
-4.51,15
-4.5,14
-4.49,19
-4.48,24
-4.47,19
-4.46,25
-4.45,22
-4.44,16
-4.43,29
-4.42,26
-4.41,27
-4.4,16
-4.39,26
-4.38,28
-4.37,26
-4.36,28
-4.35,40
-4.34,34
-4.33,35
-4.32,33
-4.31,31
-4.3,42
-4.29,37
-4.28,53
-4.27,42
-4.26,45
-4.25,49
-4.24,55
-4.23,56
-4.22,66
-4.21,57
-4.2,64
-4.19,68
-4.18,76
-4.17,60
-4.16,58
-4.15,70
-4.14,84
-4.13,71
-4.12,75
-4.11,84
-4.1,119
-4.09,99
-4.08,87
-4.07,108
-4.06,93
-4.05,112
-4.04,128
-4.03,117
-4.02,125
-4.01,125
-4,126
-3.99,155
-3.98,161
-3.97,143
-3.96,151
-3.95,175
-3.94,178
-3.93,160
-3.92,169
-3.91,222
-3.9,196
-3.89,228
-3.88,234
-3.87,239
-3.86,246
-3.85,235
-3.84,260
-3.83,241
-3.82,271
-3.81,312
-3.8,324
-3.79,316
-3.78,329
-3.77,357
-3.76,351
-3.75,353
-3.74,361
-3.73,389
-3.72,409
-3.71,422
-3.7,432
-3.69,430
-3.68,421
-3.67,494
-3.66,490
-3.65,541
-3.64,567
-3.63,531
-3.62,598
-3.61,657
-3.6,630
-3.59,610
-3.58,666
-3.57,696
-3.56,732
-3.55,756
-3.54,794
-3.53,793
-3.52,849
-3.51,904
-3.5,849
-3.49,903
-3.48,901
-3.47,971
-3.46,1020
-3.45,1070
-3.44,1078
-3.43,1154
-3.42,1194
-3.41,1194
-3.4,1262
-3.39,1306
-3.38,1288
-3.37,1402
-3.36,1499
-3.35,1471
-3.34,1506
-3.33,1603
-3.32,1636
-3.31,1726
-3.3,1726
-3.29,1818
-3.28,1850
-3.27,1841
-3.26,2012
-3.25,2096
-3.24,2057
-3.23,2215
-3.22,2255
-3.21,2485
-3.2,2448
-3.19,2436
-3.18,2523
-3.17,2725
-3.16,2787
-3.15,2818
-3.14,2953
-3.13,2985
-3.12,3136
-3.11,3135
-3.1,3282
-3.09,3478
-3.08,3502
-3.07,3630
-3.06,3708
-3.05,4036
-3.04,4007
-3.03,4176
-3.02,4249
-3.01,4436
-3,4447
-2.99,4746
-2.98,4752
-2.97,4881
-2.96,4943
-2.95,5223
-2.94,5394
-2.93,5499
-2.92,5734
-2.91,5928
-2.9,6157
-2.89,6259
-2.88,6337
-2.87,6636
-2.86,6877
-2.85,6856
-2.84,7086
-2.83,7312
-2.82,7710
-2.81,7798
-2.8,8037
-2.79,8272
-2.78,8390
-2.77,8595
-2.76,8983
-2.75,9236
-2.74,9498
-2.73,9798
-2.72,10106
-2.71,10285
-2.7,10596
-2.69,10753
-2.68,11147
-2.67,11481
-2.66,11788
-2.65,11920
-2.64,12311
-2.63,12914
-2.62,13032
-2.61,13426
-2.6,13806
-2.59,14304
-2.58,14581
-2.57,14896
-2.56,15139
-2.55,15537
-2.54,15784
-2.53,16465
-2.52,16765
-2.51,17299
-2.5,17722
-2.49,18215
-2.48,18833
-2.47,19093
-2.46,19490
-2.45,20226
-2.44,20458
-2.43,21287
-2.42,21379
-2.41,22218
-2.4,22414
-2.39,23147
-2.38,23502
-2.37,24341
-2.36,25284
-2.35,25376
-2.34,26161
-2.33,26605
-2.32,27331
-2.31,27992
-2.3,28436
-2.29,29322
-2.28,29747
-2.27,30789
-2.26,31425
-2.25,32199
-2.24,32845
-2.23,33464
-2.22,34647
-2.21,35034
-2.2,35917
-2.19,36253
-2.18,37607
-2.17,38463
-2.16,38938
-2.15,40213
-2.14,40842
-2.13,42160
-2.12,42474
-2.11,43754
-2.1,44416
-2.09,45461
-2.08,46414
-2.07,47625
-2.06,48646
-2.05,49815
-2.04,50299
-2.03,51298
-2.02,52237
-2.01,53771
-2,54720
-1.99,55691
-1.98,56572
-1.97,57597
-1.96,58857
-1.95,59806
-1.94,61595
-1.93,62688
-1.92,63659
-1.91,64580
-1.9,66020
-1.89,67254
-1.88,68974
-1.87,70004
-1.86,71165
-1.85,72899
-1.84,73934
-1.83,75595
-1.82,76498
-1.81,78737
-1.8,80067
-1.79,81088
-1.78,82592
-1.77,84433
-1.76,84881
-1.75,87191
-1.74,88539
-1.73,89746
-1.72,91752
-1.71,93392
-1.7,94861
-1.69,96691
-1.68,98063
-1.67,99461
-1.66,1.0165e+05
-1.65,1.0261e+05
-1.64,1.044e+05
-1.63,1.0637e+05
-1.62,1.0788e+05
-1.61,1.1022e+05
-1.6,1.1203e+05
-1.59,1.1369e+05
-1.58,1.154e+05
-1.57,1.1752e+05
-1.56,1.1906e+05
-1.55,1.2068e+05
-1.54,1.2257e+05
-1.53,1.2406e+05
-1.52,1.2696e+05
-1.51,1.2798e+05
-1.5,1.3039e+05
-1.49,1.3208e+05
-1.48,1.3391e+05
-1.47,1.36e+05
-1.46,1.3886e+05
-1.45,1.4055e+05
-1.44,1.4288e+05
-1.43,1.4425e+05
-1.42,1.4713e+05
-1.41,1.4872e+05
-1.4,1.5134e+05
-1.39,1.5265e+05
-1.38,1.5505e+05
-1.37,1.5692e+05
-1.36,1.5938e+05
-1.35,1.6128e+05
-1.34,1.6386e+05
-1.33,1.6623e+05
-1.32,1.6848e+05
-1.31,1.7043e+05
-1.3,1.7237e+05
-1.29,1.756e+05
-1.28,1.7652e+05
-1.27,1.7904e+05
-1.26,1.8176e+05
-1.25,1.8395e+05
-1.24,1.8605e+05
-1.23,1.886e+05
-1.22,1.9088e+05
-1.21,1.9339e+05
-1.2,1.9498e+05
-1.19,1.9753e+05
-1.18,2.0015e+05
-1.17,2.0179e+05
-1.16,2.0467e+05
-1.15,2.0744e+05
-1.14,2.0969e+05
-1.13,2.1149e+05
-1.12,2.1363e+05
-1.11,2.1701e+05
-1.1,2.1881e+05
-1.09,2.2189e+05
-1.08,2.2405e+05
-1.07,2.2596e+05
-1.06,2.2845e+05
-1.05,2.3212e+05
-1.04,2.3309e+05
-1.03,2.361e+05
