-1000,5.8768e+05
-998,4.3393e+05
-996,4.4923e+05
-993.99,4.3664e+05
-991.99,4.0271e+05
-989.99,3.5381e+05
-987.99,2.9839e+05
-985.99,2.4437e+05
-983.98,1.9715e+05
-981.98,1.5706e+05
-979.98,1.2563e+05
-977.98,1.0113e+05
-975.98,81852
-973.97,67563
-971.97,56532
-969.97,47932
-967.97,41920
-965.97,37721
-963.96,35368
-961.96,35138
-959.96,36495
-957.96,39394
-955.96,44928
-953.95,50598
-951.95,57679
-949.95,65213
-947.95,72286
-945.95,78730
-943.94,83112
-941.94,84947
-939.94,85105
-937.94,82182
-935.94,77937
-933.93,72638
-931.93,65926
-929.93,59459
-927.93,53610
-925.93,47177
-923.92,42005
-921.92,37473
-919.92,33573
-917.92,30228
-915.92,27587
-913.91,25496
-911.91,23851
-909.91,22467
-907.91,21060
-905.91,19891
-903.9,18893
-901.9,18154
-899.9,17196
-897.9,16270
-895.9,15690
-893.89,15030
-891.89,14342
-889.89,13795
-887.89,13208
-885.89,12335
-883.88,12092
-881.88,11716
-879.88,11182
-877.88,10726
-875.88,10352
-873.87,10145
-871.87,9546
-869.87,9599
-867.87,9026
-865.87,8644
-863.86,8519
-861.86,8317
-859.86,8182
-857.86,8042
-855.86,7729
-853.85,7567
-851.85,7319
-849.85,7360
-847.85,7075
-845.85,6650
-843.84,6629
-841.84,6601
-839.84,6280
-837.84,6374
-835.84,6066
-833.83,6041
-831.83,5958
-829.83,5935
-827.83,5856
-825.83,5822
-823.82,5842
-821.82,5835
-819.82,5580
-817.82,5538
-815.82,5570
-813.81,5576
-811.81,5622
-809.81,5533
-807.81,5501
-805.81,5460
-803.8,5461
-801.8,5554
-799.8,5596
-797.8,5396
-795.8,5641
-793.79,5600
-791.79,5690
-789.79,5687
-787.79,5689
-785.79,5924
-783.78,5891
-781.78,5880
-779.78,6016
-777.78,6050
-775.78,5893
-773.77,5878
-771.77,6107
-769.77,6059
-767.77,6137
-765.77,6051
-763.76,6066
-761.76,6008
-759.76,5899
-757.76,6022
-755.76,6111
-753.75,6129
-751.75,5971
-749.75,6107
-747.75,6065
-745.75,6065
-743.74,6119
-741.74,5918
-739.74,6054
-737.74,6094
-735.74,6010
-733.73,6044
-731.73,6005
-729.73,5962
-727.73,6014
-725.73,6104
-723.72,6014
-721.72,6032
-719.72,5913
-717.72,5913
-715.72,6035
-713.71,6019
-711.71,6052
-709.71,6108
-707.71,6078
-705.71,5988
-703.7,5940
-701.7,5931
-699.7,5650
-697.7,5802
-695.7,5775
-693.69,5818
-691.69,5655
-689.69,5728
-687.69,5795
-685.69,5506
-683.68,5404
-681.68,5439
-679.68,5411
-677.68,5370
-675.68,5380
-673.67,5201
-671.67,5233
-669.67,5230
-667.67,5175
-665.67,5098
-663.66,5222
-661.66,5010
-659.66,5013
-657.66,4786
-655.66,4828
-653.65,4896
-651.65,4716
-649.65,4666
-647.65,4416
-645.65,4535
-643.64,4643
-641.64,4521
-639.64,4506
-637.64,4417
-635.64,4400
-633.63,4371
-631.63,4177
-629.63,4264
-627.63,4161
-625.63,4126
-623.62,4028
-621.62,3978
-619.62,3869
-617.62,3897
-615.62,3962
