-1000,2.9145e+05
-998,2.3509e+05
-996,2.6242e+05
-993.99,2.8359e+05
-991.99,2.953e+05
-989.99,2.961e+05
-987.99,2.8752e+05
-985.99,2.7131e+05
-983.98,2.4937e+05
-981.98,2.2393e+05
-979.98,1.9934e+05
-977.98,1.7507e+05
-975.98,1.531e+05
-973.97,1.3245e+05
-971.97,1.1579e+05
-969.97,1.0312e+05
-967.97,92283
-965.97,84290
-963.96,79235
-961.96,77692
-959.96,78843
-957.96,82436
-955.96,87938
-953.95,96244
-951.95,1.0538e+05
-949.95,1.1301e+05
-947.95,1.2305e+05
-945.95,1.3001e+05
-943.94,1.3563e+05
-941.94,1.3823e+05
-939.94,1.3754e+05
-937.94,1.3361e+05
-935.94,1.2789e+05
-933.93,1.1948e+05
-931.93,1.1039e+05
-929.93,99923
-927.93,90336
-925.93,80353
-923.92,71375
-921.92,63303
-919.92,56864
-917.92,51128
-915.92,46494
-913.91,42605
-911.91,39479
-909.91,37107
-907.91,35604
-905.91,33833
-903.9,32679
-901.9,31416
-899.9,30745
-897.9,29790
-895.9,29754
-893.89,29530
-891.89,29001
-889.89,29222
-887.89,28762
-885.89,28763
-883.88,29073
-881.88,28274
-879.88,27924
-877.88,28212
-875.88,27760
-873.87,27553
-871.87,26775
-869.87,26527
-867.87,26218
-865.87,25673
-863.86,25450
-861.86,24903
-859.86,24563
-857.86,23714
-855.86,23183
-853.85,22999
-851.85,22659
-849.85,21718
-847.85,21116
-845.85,20507
-843.84,19758
-841.84,19228
-839.84,18657
-837.84,17805
-835.84,17019
-833.83,16321
-831.83,15688
-829.83,15130
-827.83,14430
-825.83,13675
-823.82,13006
-821.82,12483
-819.82,11893
-817.82,11119
-815.82,10904
-813.81,10583
-811.81,9881
-809.81,9639
-807.81,9228
-805.81,8831
-803.8,8568
-801.8,8332
-799.8,8131
-797.8,7756
-795.8,7587
-793.79,7317
-791.79,7114
-789.79,6758
-787.79,6629
-785.79,6329
-783.78,6240
-781.78,6210
-779.78,5997
-777.78,5724
-775.78,5657
-773.77,5572
-771.77,5429
-769.77,5359
-767.77,5211
-765.77,4954
-763.76,4981
-761.76,4862
-759.76,4830
