-1000,2.625e+05
-998,3.1049e+05
-996,3.5286e+05
-993.99,3.7556e+05
-991.99,3.7466e+05
-989.99,3.5547e+05
-987.99,3.1999e+05
-985.99,2.7971e+05
-983.98,2.3732e+05
-981.98,1.991e+05
-979.98,1.7097e+05
-977.98,1.4133e+05
-975.98,1.1938e+05
-973.97,1.0114e+05
-971.97,86381
-969.97,73671
-967.97,63733
-965.97,55103
-963.96,49361
-961.96,45261
-959.96,42984
-957.96,42344
-955.96,43205
-953.95,45936
-951.95,49445
-949.95,54539
-947.95,58799
-945.95,63107
-943.94,66781
-941.94,68372
-939.94,69632
-937.94,69786
-935.94,66817
-933.93,63567
-931.93,59924
-929.93,55687
-927.93,51599
-925.93,48072
-923.92,45127
-921.92,42587
-919.92,40767
-917.92,39682
-915.92,39227
-913.91,38728
-911.91,38476
-909.91,39164
-907.91,39291
-905.91,40210
-903.9,40404
-901.9,41143
-899.9,41697
-897.9,42596
-895.9,42903
-893.89,43072
-891.89,43229
-889.89,43479
-887.89,43361
-885.89,43602
-883.88,43418
-881.88,43664
-879.88,42658
-877.88,42294
-875.88,42394
-873.87,42123
-871.87,41104
-869.87,40946
-867.87,39895
-865.87,39040
-863.86,38592
-861.86,37848
-859.86,37244
-857.86,36615
-855.86,35817
-853.85,35185
-851.85,33796
-849.85,33321
-847.85,32359
-845.85,31191
-843.84,30821
-841.84,29817
-839.84,28973
-837.84,28307
-835.84,27680
-833.83,26725
-831.83,25940
-829.83,25058
-827.83,24226
-825.83,23477
-823.82,22786
-821.82,22095
-819.82,21091
-817.82,20668
-815.82,19895
-813.81,19374
-811.81,18821
-809.81,17984
-807.81,17171
-805.81,16789
-803.8,16148
-801.8,15712
-799.8,15092
-797.8,14254
-795.8,13913
-793.79,13362
-791.79,12859
-789.79,12754
-787.79,11620
-785.79,11347
-783.78,10804
-781.78,10276
-779.78,10004
-777.78,9601
-775.78,9089
-773.77,9034
-771.77,8528
-769.77,8424
-767.77,7957
-765.77,7658
-763.76,7367
-761.76,7242
-759.76,7023
-757.76,6785
-755.76,6410
-753.75,6373
-751.75,6313
-749.75,6090
-747.75,5840
-745.75,5854
-743.74,5685
-741.74,5561
-739.74,5363
-737.74,5354
-735.74,5183
-733.73,5149
-731.73,4918
-729.73,4824
-727.73,4795
-725.73,4674
-723.72,4607
-721.72,4456
-719.72,4473
-717.72,4378
-715.72,4222
-713.71,4213
-711.71,4234
-709.71,4101
-707.71,4067
-705.71,4044
-703.7,3946
-701.7,3956
-699.7,3843
-697.7,3780
-695.7,3809
-693.69,3599
-691.69,3593
-689.69,3577
-687.69,3655
-685.69,3566
-683.68,3487
-681.68,3488
-679.68,3525
-677.68,3431
-675.68,3332
-673.67,3311
-671.67,3305
-669.67,3289
-667.67,3228
-665.67,3239
-663.66,3145
-661.66,3143
-659.66,3143
-657.66,3131
-655.66,3035
-653.65,3227
-651.65,3072
-649.65,3147
-647.65,3057
-645.65,2961
-643.64,2996
-641.64,2944
-639.64,2882
-637.64,2928
-635.64,2860
-633.63,2823
-631.63,2801
-629.63,2789
-627.63,2880
-625.63,2781
-623.62,2718
-621.62,2628
-619.62,2692
-617.62,2650
-615.62,2699
-613.61,2511
-611.61,2634
-609.61,2666
-607.61,2578
-605.61,2607
-603.6,2597
-601.6,2460
-599.6,2531
-597.6,2536
-595.6,2565
-593.59,2484
-591.59,2537
-589.59,2521
-587.59,2340
-585.59,2362
-583.58,2305
-581.58,2356
-579.58,2376
-577.58,2184
-575.58,2325
-573.57,2357
-571.57,2370
-569.57,2424
-567.57,2271
-565.57,2283
-563.56,2207
-561.56,2237
-559.56,2268
-557.56,2225
-555.56,2266
-553.55,2231
-551.55,2215
-549.55,2231
-547.55,2242
-545.55,2194
-543.54,2170
-541.54,2218
-539.54,2227
-537.54,2158
-535.54,2096
-533.53,2136
-531.53,2175
-529.53,2097
-527.53,2126
-525.53,2068
-523.52,2139
-521.52,1983
-519.52,2127
-517.52,2157
-515.52,2040
-513.51,2097
-511.51,2050
-509.51,2210
-507.51,2086
-505.51,2028
-503.5,2118
-501.5,2018
-499.5,2052
-497.5,2054
-495.5,2019
-493.49,1993
-491.49,2005
-489.49,1963
-487.49,1943
-485.49,2050
-483.48,1902
-481.48,1967
-479.48,2062
-477.48,1982
-475.48,1959
-473.47,1807
-471.47,1962
-469.47,1992
-467.47,1957
-465.47,1995
-463.46,1943
-461.46,2008
-459.46,1953
-457.46,1972
-455.46,1901
-453.45,1964
-451.45,1966
-449.45,2073
-447.45,1999
-445.45,1946
-443.44,1915
-441.44,1960
-439.44,2003
-437.44,1963
-435.44,1909
-433.43,1875
-431.43,1911
-429.43,1919
-427.43,1890
-425.43,1882
-423.42,1996
-421.42,1957
-419.42,1953
-417.42,1882
-415.42,1919
-413.41,1906
-411.41,1955
-409.41,1932
-407.41,1883
-405.41,1931
-403.4,1896
-401.4,1897
-399.4,1949
-397.4,1935
-395.4,1954
-393.39,1899
-391.39,1907
-389.39,1944
-387.39,1995
-385.39,1961
-383.38,1970
-381.38,1881
-379.38,1984
-377.38,1901
-375.38,1896
-373.37,1903
-371.37,1959
-369.37,1880
-367.37,1905
-365.37,1899
-363.36,1888
-361.36,1960
-359.36,1953
-357.36,1947
-355.36,1957
-353.35,2041
-351.35,1955
-349.35,2039
-347.35,1975
-345.35,1986
-343.34,1949
-341.34,2053
-339.34,1992
-337.34,1918
-335.34,2011
-333.33,2008
-331.33,1957
-329.33,1965
-327.33,1932
-325.33,2054
-323.32,2065
-321.32,2018
-319.32,2051
-317.32,2018
-315.32,1917
-313.31,1975
-311.31,2020
-309.31,2097
-307.31,2047
-305.31,1947
-303.3,2014
-301.3,2044
-299.3,1947
-297.3,2083
-295.3,1967
-293.29,2050
-291.29,2106
-289.29,2066
-287.29,2081
-285.29,2088
-283.28,2165
-281.28,2114
-279.28,2012
-277.28,2082
-275.28,2172
-273.27,2075
-271.27,2158
-269.27,2070
-267.27,2138
-265.27,2224
-263.26,2133
-261.26,2221
-259.26,2221
-257.26,2219
-255.26,2215
-253.25,2260
-251.25,2197
-249.25,2230
-247.25,2308
-245.25,2294
-243.24,2374
-241.24,2251
-239.24,2311
-237.24,2373
-235.24,2354
-233.23,2368
-231.23,2381
-229.23,2402
-227.23,2455
-225.23,2334
-223.22,2389
-221.22,2324
-219.22,2385
-217.22,2414
-215.22,2374
-213.21,2429
-211.21,2436
-209.21,2551
-207.21,2478
-205.21,2467
-203.2,2475
-201.2,2502
-199.2,2562
-197.2,2554
-195.2,2567
-193.19,2442
-191.19,2600
-189.19,2625
-187.19,2694
-185.19,2696
-183.18,2617
-181.18,2601
-179.18,2699
-177.18,2674
-175.18,2757
-173.17,2724
-171.17,2866
-169.17,2850
-167.17,2809
-165.17,2908
-163.16,2903
-161.16,2939
-159.16,2968
-157.16,3049
-155.16,3042
-153.15,2956
-151.15,3194
-149.15,3209
-147.15,3328
-145.15,3264
-143.14,3346
-141.14,3349
-139.14,3443
-137.14,3596
-135.14,3669
-133.13,3859
-131.13,4103
-129.13,4402
-127.13,4671
-125.13,4998
-123.12,5474
-121.12,6198
-119.12,6831
-117.12,7954
-115.12,8856
-113.11,10317
-111.11,11808
-109.11,13810
-107.11,15944
-105.11,18328
-103.1,21009
-101.1,23498
-99.099,27144
-97.097,30331
-95.095,33338
-93.093,36547
-91.091,40567
-89.089,43157
-87.087,46539
-85.085,50296
-83.083,51924
-81.081,54761
-79.079,56970
-77.077,58659
-75.075,60225
-73.073,61409
-71.071,62523
-69.069,62863
-67.067,62716
-65.065,63528
-63.063,62925
-61.061,62455
-59.059,61580
-57.057,60492
-55.055,59115
-53.053,58454
-51.051,57190
-49.049,55605
-47.047,54759
-45.045,53025
-43.043,52681
-41.041,50458
-39.039,49511
-37.037,48281
-35.035,47177
-33.033,45956
-31.031,44789
-29.029,44247
-27.027,43392
-25.025,42504
-23.023,42691
-21.021,41832
-19.019,41117
-17.017,40610
-15.015,40664
-13.013,40584
-11.011,40641
-9.009,40710
-7.007,40573
-5.005,40483
-3.003,41151
-1.001,41930
1.001,42089
3.003,42682
5.005,43000
7.007,43976
9.009,44812
11.011,45257
13.013,46398
15.015,47714
17.017,48821
19.019,50503
21.021,52608
23.023,53597
25.025,55485
27.027,57819
29.029,59945
31.031,63314
33.033,65452
35.035,69175
37.037,72541
39.039,75987
41.041,80466
43.043,83412
45.045,86781
47.047,90739
49.049,94897
51.051,97888
53.053,1.0052e+05
55.055,1.0349e+05
57.057,1.056e+05
59.059,1.0697e+05
61.061,1.0875e+05
63.063,1.1107e+05
65.065,1.1151e+05
67.067,1.1227e+05
69.069,1.1285e+05
71.071,1.1335e+05
73.073,1.1488e+05
75.075,1.1631e+05
77.077,1.1886e+05
79.079,1.2008e+05
81.081,1.2237e+05
83.083,1.2678e+05
85.085,1.2661e+05
87.087,1.2831e+05
89.089,1.295e+05
91.091,1.3067e+05
93.093,1.296e+05
95.095,1.2929e+05
97.097,1.2694e+05
99.099,1.2467e+05
101.1,1.1995e+05
103.1,1.1524e+05
105.11,1.1013e+05
107.11,1.0289e+05
109.11,95275
111.11,88557
113.11,81176
115.12,73960
117.12,67510
119.12,60894
121.12,55174
123.12,49649
125.13,44793
127.13,40131
129.13,36406
131.13,33597
133.13,30508
135.14,28239
137.14,25961
139.14,24409
141.14,23125
143.14,21907
145.15,21029
147.15,20397
149.15,19627
151.15,18684
153.15,18159
155.16,17503
157.16,17342
159.16,16772
161.16,16606
163.16,16395
165.17,16006
167.17,15795
169.17,15846
171.17,15713
173.17,15732
175.18,15983
177.18,16093
179.18,15975
181.18,16212
183.18,16598
185.19,16941
187.19,16868
189.19,17565
191.19,17516
193.19,18236
195.2,18477
197.2,18523
199.2,18616
201.2,18717
203.2,18701
205.21,18390
207.21,18286
209.21,18367
211.21,17752
213.21,17302
215.22,16917
217.22,16290
219.22,16157
221.22,15016
223.22,14466
225.23,14081
227.23,13271
229.23,12618
231.23,12102
233.23,11389
235.24,10715
237.24,10191
239.24,9602
241.24,9353
243.24,8617
245.25,8124
247.25,7665
249.25,7496
251.25,7027
253.25,6614
255.26,6277
257.26,6004
259.26,5763
261.26,5542
263.26,5223
265.27,5053
267.27,4701
269.27,4398
271.27,4271
273.27,3930
275.28,3716
277.28,3559
279.28,3459
281.28,3158
283.28,3069
285.29,2836
287.29,2763
289.29,2592
291.29,2475
293.29,2422
295.3,2218
297.3,2284
299.3,2144
301.3,2104
303.3,2017
305.31,1972
307.31,1921
309.31,1954
311.31,1798
313.31,1942
315.32,1871
317.32,1822
319.32,1912
321.32,1838
323.32,1791
325.33,1712
327.33,1815
329.33,1752
331.33,1718
333.33,1694
335.34,1715
337.34,1642
339.34,1710
341.34,1620
343.34,1651
345.35,1570
347.35,1564
349.35,1639
351.35,1527
353.35,1594
355.36,1550
357.36,1513
359.36,1498
361.36,1578
363.36,1444
365.37,1434
367.37,1398
369.37,1475
371.37,1424
373.37,1373
375.38,1420
377.38,1398
379.38,1444
381.38,1303
383.38,1303
385.39,1333
387.39,1273
389.39,1307
391.39,1307
393.39,1202
395.4,1300
397.4,1246
399.4,1202
401.4,1165
403.4,1241
405.41,1239
407.41,1198
409.41,1120
411.41,1137
413.41,1167
415.42,1113
417.42,1135
419.42,1047
421.42,1108
423.42,1090
425.43,1089
427.43,1063
429.43,1063
431.43,1053
433.43,1027
435.44,1013
437.44,1017
439.44,1013
441.44,1049
443.44,970
445.45,978
447.45,961
449.45,967
451.45,982
453.45,924
455.46,901
457.46,933
459.46,889
461.46,892
463.46,934
465.47,904
467.47,841
469.47,916
471.47,858
473.47,895
475.48,876
477.48,764
479.48,833
481.48,794
483.48,860
485.49,739
487.49,808
489.49,756
491.49,796
493.49,785
495.5,756
497.5,739
499.5,754
501.5,738
503.5,763
505.51,755
507.51,700
509.51,683
511.51,687
513.51,693
515.52,668
517.52,684
519.52,649
521.52,662
523.52,663
525.53,619
527.53,650
529.53,620
531.53,635
533.53,607
535.54,585
537.54,557
539.54,609
541.54,580
543.54,538
545.55,573
547.55,613
549.55,541
551.55,564
553.55,546
555.56,530
557.56,566
559.56,501
561.56,535
563.56,563
565.57,531
567.57,506
569.57,534
571.57,511
573.57,508
575.58,514
577.58,466
579.58,466
581.58,482
583.58,483
585.59,422
587.59,458
589.59,456
591.59,449
593.59,492
595.6,434
597.6,453
599.6,483
601.6,449
603.6,427
605.61,419
607.61,407
609.61,420
611.61,380
613.61,397
615.62,395
617.62,390
619.62,417
621.62,369
623.62,386
625.63,415
627.63,377
629.63,420
631.63,391
633.63,413
635.64,382
637.64,401
639.64,400
641.64,363
643.64,368
645.65,359
647.65,360
649.65,356
651.65,326
653.65,351
655.66,296
657.66,336
659.66,346
661.66,353
663.66,401
665.67,331
667.67,337
669.67,313
671.67,360
673.67,311
675.68,296
677.68,325
679.68,305
681.68,291
683.68,320
685.69,270
687.69,299
689.69,288
691.69,266
693.69,254
695.7,249
697.7,257
699.7,240
701.7,236
703.7,259
705.71,273
707.71,273
709.71,228
711.71,248
713.71,280
715.72,262
717.72,245
719.72,220
721.72,249
723.72,212
725.73,216
727.73,229
729.73,221
731.73,206
733.73,213
735.74,213
737.74,228
739.74,206
741.74,206
743.74,194
745.75,221
747.75,184
749.75,221
751.75,189
753.75,191
755.76,199
757.76,206
759.76,194
761.76,189
763.76,198
765.77,176
767.77,189
769.77,161
771.77,161
773.77,168
775.78,175
777.78,155
779.78,147
781.78,148
783.78,148
785.79,157
787.79,146
789.79,129
791.79,154
793.79,141
795.8,147
797.8,151
799.8,145
801.8,132
803.8,141
805.81,140
807.81,124
809.81,135
811.81,164
813.81,123
815.82,119
817.82,119
819.82,115
821.82,130
823.82,109
825.83,113
827.83,106
829.83,116
831.83,130
833.83,119
835.84,117
837.84,105
839.84,103
841.84,102
843.84,117
845.85,113
847.85,112
849.85,112
851.85,109
853.85,92
855.86,89
857.86,92
859.86,95
861.86,91
863.86,91
865.87,93
867.87,82
869.87,82
871.87,103
873.87,94
875.88,74
877.88,88
879.88,88
881.88,76
883.88,78
885.89,90
887.89,72
889.89,95
891.89,85
893.89,74
895.9,78
897.9,78
899.9,80
901.9,77
903.9,85
905.91,61
907.91,70
909.91,89
911.91,72
913.91,60
915.92,54
917.92,65
919.92,68
921.92,65
923.92,95
925.93,53
927.93,49
929.93,60
931.93,80
933.93,75
935.94,67
937.94,58
939.94,64
941.94,51
943.94,51
945.95,65
947.95,45
949.95,54
951.95,70
953.95,54
955.96,57
957.96,57
959.96,47
961.96,54
963.96,58
965.97,45
967.97,59
969.97,43
971.97,50
973.97,52
975.98,45
977.98,40
979.98,48
981.98,42
983.98,44
985.99,44
987.99,46
989.99,46
991.99,43
993.99,50
996,42
998,40
