-1000,3.0417e+05
-998,2.5829e+05
-996,2.8973e+05
-993.99,3.0443e+05
-991.99,3.0283e+05
-989.99,2.8265e+05
-987.99,2.5268e+05
-985.99,2.1966e+05
-983.98,1.8703e+05
-981.98,1.5738e+05
-979.98,1.342e+05
-977.98,1.148e+05
-975.98,99844
-973.97,86467
-971.97,76145
-969.97,68081
-967.97,60989
-965.97,56648
-963.96,52328
-961.96,50360
-959.96,49195
-957.96,47678
-955.96,47678
-953.95,48230
-951.95,47456
-949.95,47504
-947.95,47085
-945.95,46334
-943.94,45198
-941.94,43808
-939.94,41810
-937.94,40649
-935.94,39246
-933.93,38600
-931.93,39097
-929.93,41131
-927.93,46111
-925.93,53578
-923.92,64633
-921.92,77324
-919.92,91868
-917.92,1.0656e+05
-915.92,1.1933e+05
-913.91,1.2775e+05
-911.91,1.3091e+05
-909.91,1.2791e+05
-907.91,1.215e+05
-905.91,1.1024e+05
-903.9,96888
-901.9,83045
-899.9,69557
-897.9,57446
-895.9,48164
-893.89,40572
-891.89,34682
-889.89,30093
-887.89,27483
-885.89,25069
-883.88,23908
-881.88,22986
-879.88,21912
-877.88,21376
-875.88,20858
-873.87,20413
-871.87,20181
-869.87,19463
-867.87,19406
-865.87,19261
-863.86,18534
-861.86,18334
-859.86,17875
-857.86,17620
-855.86,17050
-853.85,16569
-851.85,16310
-849.85,15477
-847.85,15232
-845.85,14632
-843.84,14318
-841.84,13828
-839.84,13367
-837.84,12949
-835.84,12422
-833.83,11919
-831.83,11706
-829.83,11385
-827.83,11208
-825.83,10575
-823.82,10382
-821.82,9805
-819.82,9689
-817.82,9087
-815.82,9096
-813.81,8814
-811.81,8599
-809.81,8338
-807.81,8210
-805.81,8083
-803.8,7812
-801.8,7699
-799.8,7398
-797.8,7308
-795.8,7231
-793.79,6953
-791.79,6766
-789.79,6544
-787.79,6561
-785.79,6477
-783.78,6240
-781.78,6130
-779.78,6179
-777.78,5999
-775.78,5894
-773.77,5807
-771.77,5829
-769.77,5620
-767.77,5522
-765.77,5515
-763.76,5340
-761.76,5365
-759.76,5338
-757.76,5224
-755.76,5183
-753.75,5121
-751.75,5082
-749.75,4965
-747.75,4933
-745.75,4728
-743.74,4801
-741.74,4546
-739.74,4522
-737.74,4517
-735.74,4344
-733.73,4342
-731.73,4281
-729.73,4218
-727.73,4004
-725.73,3995
-723.72,4126
-721.72,4030
-719.72,4026
-717.72,3948
-715.72,3784
-713.71,3572
-711.71,3616
-709.71,3679
-707.71,3631
-705.71,3491
-703.7,3476
-701.7,3405
-699.7,3428
-697.7,3300
-695.7,3285
-693.69,3246
-691.69,3253
-689.69,3303
-687.69,3276
-685.69,3182
-683.68,3072
-681.68,3078
-679.68,3057
-677.68,3087
-675.68,3044
-673.67,3039
-671.67,2938
-669.67,3036
-667.67,2978
-665.67,2963
-663.66,2906
-661.66,2868
-659.66,2817
-657.66,2702
-655.66,2799
-653.65,2693
-651.65,2806
-649.65,2706
-647.65,2707
-645.65,2615
-643.64,2635
-641.64,2656
-639.64,2601
-637.64,2644
-635.64,2604
-633.63,2587
-631.63,2668
-629.63,2649
-627.63,2597
-625.63,2524
-623.62,2604
